Survey,Start (UTC),Mean Lat,Mean Lon,Project,MARLIN,MARLIN UUID,Averaging Period (sec),U Ship (m/sec),V Ship (m/sec),Bottom Depth,Depth,U (m/sec),V (m/sec),Avg QC,Bin Attendance %
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,56.8,.54,-.1,12.9,61
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,64.8,.56,-.1,12.4,60
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,72.8,.57,-.11,12.7,59
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,80.8,.57,-.12,12.5,58
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,88.8,.6,-.16,12.4,58
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,96.8,.62,-.17,12.6,56
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,104.8,.64,-.14,13.8,56
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,112.8,.61,-.09,12.6,56
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,120.8,.55,-.05,13.1,55
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,128.8,.52,-.05,12.9,54
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,136.8,.48,-.09,13.1,54
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,144.8,.47,-.11,12.4,54
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,152.8,.45,-.11,12.9,53
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,160.8,.46,-.11,13.3,52
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,168.8,.45,-.11,12.4,52
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,176.8,.43,-.11,14.6,48
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,184.8,.41,-.11,13.2,50
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,192.8,.42,-.11,14.3,49
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,200.8,.42,-.11,13.6,48
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,208.8,.38,-.11,13.8,48
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,216.8,.37,-.13,12.1,41
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,224.8,.36,-.12,12.1,41
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,232.8,.34,-.13,12.6,32
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,240.8,.35,-.11,13.1,37
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,248.8,.35,-.12,13.1,31
SS199802,1998-03-17 10:20:00,-51.3,142.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.03,-.21,3933,256.8,.34,-.14,13.5,31
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,16.8,.55,-.07,14.9,86
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,24.8,.55,-.06,13,79
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,32.8,.55,-.06,12.1,74
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,40.8,.54,-.06,12.1,69
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,48.8,.52,-.07,12.1,57
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,56.8,.54,-.08,12.2,64
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,64.8,.54,-.07,12.1,63
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,72.8,.55,-.07,11.6,62
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,80.8,.56,-.08,11.1,61
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,88.8,.56,-.12,11.6,60
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,96.8,.58,-.14,12.2,59
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,104.8,.59,-.13,12.7,60
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,112.8,.59,-.1,13.3,59
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,120.8,.55,-.06,12.8,58
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,128.8,.51,-.06,11.6,58
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,136.8,.47,-.09,11.3,58
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,144.8,.48,-.11,11.3,58
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,152.8,.47,-.13,12.6,57
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,160.8,.48,-.14,14.2,56
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,168.8,.46,-.13,12.8,56
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,176.8,.45,-.11,13,50
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,184.8,.44,-.11,12.8,56
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,192.8,.42,-.1,14.1,55
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,200.8,.44,-.12,12.8,54
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,208.8,.41,-.13,11.7,54
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,216.8,.42,-.14,13,55
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,224.8,.38,-.14,12.6,54
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,232.8,.37,-.16,12.5,53
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,240.8,.38,-.15,12.9,53
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,248.8,.36,-.14,12.8,46
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,256.8,.4,-.15,12.7,52
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,264.8,.39,-.15,12.5,47
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,272.8,.37,-.15,11.9,53
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,280.8,.38,-.14,13,46
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,288.8,.36,-.15,12.4,50
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,296.8,.37,-.16,14.2,46
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,304.8,.37,-.18,13.8,45
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,312.8,.36,-.17,13.2,45
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,320.8,.36,-.16,13.8,39
SS199802,1998-03-17 10:40:00,-51.302,142.082,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.01,-.22,3933,328.8,.37,-.17,14,42
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,16.8,.56,-.01,15,84
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,24.8,.57,-.01,12.8,78
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,32.8,.56,-.02,13.2,74
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,40.8,.55,-.02,12.8,69
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,48.8,.54,-.02,13,66
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,56.8,.52,-.02,12.8,64
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,64.8,.53,.01,12.7,62
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,72.8,.53,-.02,12.5,62
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,80.8,.55,-.03,12.6,60
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,88.8,.58,-.05,12.1,59
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,96.8,.58,-.06,12.9,59
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,104.8,.59,-.04,13.1,59
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,112.8,.59,-.01,13,58
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,120.8,.54,.01,11.4,57
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,128.8,.51,.01,11.3,57
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,136.8,.48,-.03,11.8,58
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,144.8,.49,-.05,11.9,57
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,152.8,.47,-.07,11.8,56
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,160.8,.47,-.08,11.7,55
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,168.8,.46,-.07,12.2,55
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,176.8,.45,-.06,11.9,54
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,184.8,.43,-.07,11.8,54
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,192.8,.42,-.08,12.4,54
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,200.8,.42,-.09,11.9,53
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,208.8,.41,-.09,11.8,46
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,216.8,.39,-.1,11.6,51
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,224.8,.39,-.1,12.8,51
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,232.8,.39,-.11,12.7,50
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,240.8,.39,-.1,13.4,51
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,248.8,.37,-.1,12.1,43
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,256.8,.39,-.11,13.4,42
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,264.8,.39,-.12,12.5,43
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,272.8,.39,-.13,12.6,40
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,280.8,.4,-.1,13.8,35
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,288.8,.39,-.11,13.6,39
SS199802,1998-03-17 11:00:00,-51.305,142.099,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.02,-.18,3933,296.8,.38,-.12,13.6,34
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,16.8,.53,-.06,14.1,72
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,24.8,.51,-.06,12.9,64
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,32.8,.48,-.07,12,70
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,40.8,.49,-.05,12.5,66
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,48.8,.49,-.06,12,64
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,56.8,.5,-.07,11.6,63
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,64.8,.49,-.05,11.4,61
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,72.8,.5,-.07,11.6,61
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,80.8,.51,-.08,11.8,60
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,88.8,.51,-.1,11.4,60
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,96.8,.53,-.1,12.6,60
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,104.8,.53,-.07,12.4,52
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,112.8,.52,-.07,11.9,60
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,120.8,.47,-.07,10.8,59
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,128.8,.42,-.11,11.6,59
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,136.8,.42,-.11,13,58
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,144.8,.43,-.14,11.1,57
SS199802,1998-03-17 11:20:00,-51.307,142.116,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.78,-.22,3933,152.8,.41,-.15,12.4,57
